merchant_id,total_transactions,total_revenue,avg_transaction,refund_count,failed_transactions
87929,1,12.25,12.25,0,0
87935,1,250.13,250.13,0,0
87936,1,19.46,19.46,0,0
87954,1,44.55,44.55,0,0
87956,1,221.52,221.52,0,0
87967,1,0.61,0.61,0,0
87968,1,8.55,8.55,0,0
87982,1,5.29,5.29,0,0
87984,1,42.81,42.81,0,0
87988,1,12.53,12.53,0,0
88022,1,106.75,106.75,0,0
88033,1,63.47,63.47,0,0
88038,1,37.18,37.18,0,0
88056,2,71.09,35.545,0,0
88059,1,135.64,135.64,0,0
88063,1,128.01,128.01,0,0
88064,1,59.56,59.56,0,0
88083,1,41.56,41.56,0,0
88084,1,22.38,22.38,0,0
88093,5,48.78,9.756,0,0
88140,3,48.73,16.243333333333332,0,0
88165,1,46.86,46.86,0,0
88174,1,7.01,7.01,0,0
88179,1,103.59,103.59,0,0
88185,8,65.22,8.1525,0,0
88204,2,165.88,82.94,0,0
88233,2,46.019999999999996,23.009999999999998,0,0
88250,1,56.89,56.89,0,0
88260,2,111.45,55.725,0,0
88265,1,279.44,279.44,0,0
88280,1,41.4,41.4,0,0
88303,5,168.85,33.769999999999996,0,0
88317,1,39.7,39.7,0,0
88328,1,24.61,24.61,0,0
88365,1,25.45,25.45,0,0
88374,2,188.8,94.4,0,0
88413,1,18.54,18.54,0,0
88419,3,114.85999999999999,38.28666666666666,0,0
88432,1,16.19,16.19,0,0
88458,1,46.29,46.29,0,0
88459,177,9752.69,55.099943502824864,0,6
88478,1,22.45,22.45,0,0
88493,1,10.9,10.9,0,0
88503,1,48.5,48.5,0,0
88526,2,14.6,7.3,0,0
88544,2,42.660000000000004,21.330000000000002,0,0
88550,7,121.82,17.40285714285714,0,0
88552,1,38.73,38.73,0,0
88566,1,25.49,25.49,0,0
88585,1,126.96,126.96,0,0
88590,2,77.34,38.67,0,0
88598,1,12.1,12.1,0,0
88622,2,15.9,7.95,0,0
88638,1,25.78,25.78,0,0
88640,1,60.68,60.68,0,0
88642,1,62.73,62.73,0,0
88646,210,4968.43,23.659190476190478,0,1
88647,1,172.78,172.78,0,0
88683,2,42.64,21.32,0,0
88699,1,6.94,6.94,0,0
88711,1,8.92,8.92,0,0
88712,1,46.78,46.78,0,0
88729,4,247.69,61.9225,0,0
88731,2,208.51,104.255,0,0
88735,5,54.72,10.943999999999999,0,0
88740,4,566.95,141.7375,0,0
88743,1,27.82,27.82,0,0
88746,8,1042.0,130.25,0,0
88748,1,105.01,105.01,0,0
88752,1,41.33,41.33,0,0
88781,2,57.29,28.645,0,0
88810,1,2.82,2.82,0,0
88852,57,1336.31,23.444035087719296,0,0
88859,1,5.74,5.74,0,0
88864,2,167.23000000000002,83.61500000000001,0,0
88870,1,31.34,31.34,0,0
88889,1,13.45,13.45,0,0
88909,1,13.44,13.44,0,0
88910,1,16.15,16.15,0,0
88914,1,1.35,1.35,0,0
88922,4,170.09,42.5225,0,0
88937,1,24.24,24.24,0,0
88945,6,222.63,37.105,0,0
88998,73,1540.18,21.098356164383564,0,1
89001,5,96.08,19.216,0,0
89002,1,6.14,6.14,0,0
89056,1,9.12,9.12,0,0
89062,4,59.839999999999996,14.959999999999999,0,0
89065,1,40.81,40.81,0,0
89069,85,3242.9900000000002,38.15282352941177,0,1
89071,1,25.91,25.91,0,0
89074,1,337.02,337.02,0,0
89076,1,1.03,1.03,0,0
89083,1,36.71,36.71,0,0
89100,7,140.28,20.04,0,0
89115,1,225.74,225.74,0,0
89127,1,6.9,6.9,0,0
89144,1,62.13,62.13,0,0
89194,1,8.34,8.34,0,0
89200,3,163.62,54.54,0,0
89219,1,52.37,52.37,0,0
89220,1,38.44,38.44,0,0
89221,1,22.26,22.26,0,0
89234,1,23.05,23.05,0,0
89240,1,2.08,2.08,0,0
89245,3,62.72,20.906666666666666,0,0
89251,1,2.5,2.5,0,0
89263,2,7.42,3.71,0,0
89272,2,240.84,120.42,0,0
89286,1,14.82,14.82,0,0
89287,1,57.2,57.2,0,0
89318,2,71.07,35.535,0,0
89324,1,11.66,11.66,0,0
89357,2,96.5,48.25,0,0
89405,1,22.25,22.25,0,0
89406,1,0.88,0.88,0,0
89422,2,756.15,378.075,0,0
89427,1,312.18,312.18,0,0
89448,1,116.78,116.78,0,0
89469,1,579.33,579.33,0,0
89490,3,93.75999999999999,31.25333333333333,0,0
89500,2,66.22,33.11,0,0
89504,2,22.2,11.1,0,0
89509,1,202.81,202.81,0,0
89520,1,12.01,12.01,0,0
89539,1,26.99,26.99,0,0
89542,1,75.66,75.66,0,0
89547,2,98.52000000000001,49.260000000000005,0,0
89561,1,58.43,58.43,0,0
89576,1,19.2,19.2,0,0
89579,2,299.1,149.55,0,0
89613,1,14.24,14.24,0,0
89646,4,210.04,52.51,0,0
89650,2,1154.61,577.305,0,0
89667,2,356.36,178.18,0,0
89668,3,269.82,89.94,0,0
89679,1,303.73,303.73,0,0
89685,1,14.93,14.93,0,0
89695,1,42.99,42.99,0,0
89705,2,71.71000000000001,35.855000000000004,0,0
89707,19,587.5,30.92105263157895,0,0
89723,1,30.26,30.26,0,0
89733,1,164.56,164.56,0,0
89738,7,261.40999999999997,37.34428571428571,0,0
89740,1,52.85,52.85,0,0
89743,1,168.38,168.38,0,0
89745,1,94.46,94.46,0,0
89762,1,58.25,58.25,0,0
89839,1,22.64,22.64,0,0
89936,1,45.18,45.18,0,0
89949,6,1004.5699999999999,167.4283333333333,0,0
89968,2,57.68,28.84,0,0
89974,1,172.54,172.54,0,0
90002,1,2.5,2.5,0,0
90017,1,13.43,13.43,0,0
90024,1,370.39,370.39,0,0
90027,1,108.78,108.78,0,0
90041,4,134.01,33.5025,0,0
90046,1,80.48,80.48,0,0
90051,3,92.38,30.793333333333333,0,0
90066,1,5.72,5.72,0,0
90095,1,4.56,4.56,0,0
90102,1,25.52,25.52,0,0
90129,3,25.060000000000002,8.353333333333333,0,0
90132,1,41.97,41.97,0,0
90145,1,13.58,13.58,0,0
90165,1,34.44,34.44,0,0
90186,1,6.59,6.59,0,0
90187,1,5.66,5.66,0,0
90188,1,5.05,5.05,0,0
90192,1,30.6,30.6,0,0
90216,1,55.8,55.8,0,0
90243,1,13.61,13.61,0,0
90284,1,11.66,11.66,0,0
90298,3,88.53,29.51,0,0
90323,1,99.82,99.82,0,0
90329,1,94.0,94.0,0,0
90366,2,75.72000000000001,37.86000000000001,0,0
90367,1,58.08,58.08,0,0
90379,3,33.519999999999996,11.173333333333332,0,0
90384,1,17.02,17.02,0,0
90398,7,170.09,24.298571428571428,0,0
90410,2,31.35,15.675,0,0
90424,1,32.88,32.88,0,0
90461,3,11.31,3.77,0,0
90465,1,34.71,34.71,0,0
90473,1,26.96,26.96,0,0
90491,1,210.55,210.55,0,0
90496,2,283.21000000000004,141.60500000000002,0,0
90505,1,39.81,39.81,0,0
90513,6,502.1,83.68333333333334,0,0
90527,1,191.42,191.42,0,0
90538,6,61.470000000000006,10.245000000000001,0,0
90581,1,11.44,11.44,0,0
90592,6,74.57,12.428333333333333,0,0
90595,1,909.31,909.31,0,0
90612,1,19.41,19.41,0,0
90640,2,32.64,16.32,0,0
90667,1,15.8,15.8,0,0
90694,1,46.64,46.64,0,0
90706,1,39.75,39.75,0,0
90709,2,105.84,52.92,0,0
90742,2,28.85,14.425,0,0
90755,9,227.6,25.288888888888888,0,0
90775,1,29.24,29.24,0,0
90796,1,9.92,9.92,0,0
90818,1,5.61,5.61,0,0
90840,1,13.68,13.68,0,0
90865,43,1914.42,44.52139534883721,0,1
90868,1,4.6,4.6,0,0
90873,1,1153.29,1153.29,0,0
90897,2,18.33,9.165,0,0
90911,1,2.14,2.14,0,0
90920,1,9.96,9.96,0,0
90923,2,7.71,3.855,0,0
90941,2,90.85,45.425,0,0
90948,5,144.9,28.98,0,0
90949,1,128.81,128.81,0,0
90966,2,74.8,37.4,0,0
90967,4,264.64,66.16,0,1
90970,1,4.92,4.92,0,0
90971,1,53.26,53.26,0,0
90992,1,-340.0,-340.0,1,0
90997,3,150.55,50.18333333333334,0,0
90999,32,3775.16,117.97375,12,1
91019,1,14.05,14.05,0,0
91039,1,166.9,166.9,0,0
91041,1,49.4,49.4,0,0
91050,2,222.32,111.16,0,0
91055,1,117.15,117.15,0,0
91078,1,61.6,61.6,0,0
91081,6,193.29,32.214999999999996,0,0
91097,1,27.49,27.49,0,0
91099,1,57.49,57.49,0,0
91116,1,29.32,29.32,0,0
91128,108,2751.39,25.47583333333333,0,0
91142,1,98.35,98.35,0,0
91150,1,9.3,9.3,0,0
91152,1,167.23,167.23,0,0
91155,1,97.67,97.67,0,0
91162,1,25.9,25.9,0,0
91191,1,362.32,362.32,0,0
91199,1,233.04,233.04,0,0
91200,2,24.38,12.19,0,0
91222,1,73.99,73.99,0,0
91252,1,18.68,18.68,0,0
91257,1,10.71,10.71,0,0
91264,16,225.45999999999998,14.091249999999999,0,0
91290,8,401.27,50.15875,0,1
91295,1,34.31,34.31,0,0
91297,1,49.42,49.42,0,0
91319,2,25.78,12.89,0,0
91325,4,198.45,49.6125,0,0
91351,1,7.07,7.07,0,0
91361,1,104.1,104.1,0,0
91363,1,105.25,105.25,0,0
91379,1,121.55,121.55,0,0
91422,5,221.05,44.21,0,0
91452,1,80.24,80.24,0,0
91453,3,68.69,22.896666666666665,0,0
91495,1,40.7,40.7,0,0
91507,1,11.37,11.37,0,0
91514,4,223.46,55.865,0,0
91526,1,7.69,7.69,0,0
91538,1,77.3,77.3,0,0
91542,1,9.33,9.33,0,0
91594,6,179.14,29.856666666666666,0,0
91608,1,28.45,28.45,0,0
91649,1,30.84,30.84,0,0
91663,1,31.96,31.96,0,0
91667,1,26.16,26.16,0,0
91698,2,47.94,23.97,0,0
91708,2,92.17,46.085,0,0
91717,4,274.97,68.7425,0,0
91727,3,117.35,39.11666666666667,0,0
91734,5,118.32,23.663999999999998,0,0
91751,2,211.95,105.975,0,0
91770,3,173.78,57.92666666666667,0,0
91786,1,10.83,10.83,0,0
91828,2,22.07,11.035,0,0
91842,5,168.76,33.751999999999995,0,0
91845,1,188.42,188.42,0,0
91846,1,216.64,216.64,0,0
91854,1,14.66,14.66,0,0
91858,1,42.57,42.57,0,0
91886,4,30.04,7.51,0,0
91907,1,6.9,6.9,0,0
91945,1,44.15,44.15,0,0
91980,3,28.34,9.446666666666667,0,0
91990,1,4.35,4.35,0,0
91996,1,80.49,80.49,0,0
91998,1,8.97,8.97,0,0
92007,1,23.87,23.87,0,0
92035,1,11.55,11.55,0,0
92038,1,18.02,18.02,0,0
92060,1,4.54,4.54,0,0
92070,1,116.22,116.22,0,0
92073,1,106.37,106.37,0,0
92078,1,217.33,217.33,0,0
92080,1,248.38,248.38,0,0
92133,2,25.86,12.93,0,0
92136,2,25.5,12.75,0,0
92155,1,33.87,33.87,0,0
92156,4,143.95,35.9875,0,0
92165,6,81.84,13.64,0,0
92176,1,2.93,2.93,0,0
92179,1,30.03,30.03,0,0
92185,1,17.02,17.02,0,0
92191,2,153.89000000000001,76.94500000000001,0,1
92192,1,13.88,13.88,0,0
92210,2,77.57,38.785,0,0
92216,2,105.96000000000001,52.980000000000004,0,1
92262,1,18.08,18.08,0,0
92284,1,16.15,16.15,0,0
92289,5,194.22000000000003,38.84400000000001,0,1
92290,1,1.38,1.38,0,0
92303,2,111.22,55.61,0,0
92330,2,92.81,46.405,0,0
92347,1,28.65,28.65,0,0
92371,1,121.76,121.76,0,0
92375,1,5.31,5.31,0,0
92378,1,12.62,12.62,0,0
92388,1,56.48,56.48,0,0
92393,2,226.88,113.44,0,0
92396,1,79.49,79.49,0,0
92400,2,20.57,10.285,0,0
92401,3,139.69,46.56333333333333,0,0
92408,1,36.13,36.13,0,0
92422,1,168.69,168.69,0,0
92437,1,93.74,93.74,0,0
92439,1,5.31,5.31,0,0
92445,7,375.15,53.59285714285714,0,0
92479,2,48.419999999999995,24.209999999999997,0,0
92489,4,124.89999999999999,31.224999999999998,0,0
92495,3,87.53999999999999,29.179999999999996,0,0
92527,3,76.69999999999999,25.566666666666663,0,1
92542,6,44.43,7.405,0,0
92555,2,39.019999999999996,19.509999999999998,0,0
92581,1,56.5,56.5,0,0
92582,3,24.64,8.213333333333333,0,0
92618,3,30.23,10.076666666666666,0,0
92640,5,56.81,11.362,0,0
92658,1,44.75,44.75,0,0
92660,1,81.3,81.3,0,0
92662,1,47.74,47.74,0,0
92707,5,122.42000000000002,24.484,0,0
92722,4,847.9200000000001,211.98000000000002,0,0
92724,2,220.49,110.245,0,0
92741,13,215.26,16.558461538461536,0,0
92746,1,8.52,8.52,0,0
92748,1,113.22,113.22,0,0
92757,2,27.909999999999997,13.954999999999998,0,0
92764,1,79.74,79.74,0,0
92780,1,119.26,119.26,0,0
92782,2,87.07,43.535,0,0
92796,1,6.87,6.87,0,0
92822,22,3002.46,136.47545454545454,4,1
92848,1,8.11,8.11,0,0
92854,3,114.64,38.21333333333333,0,0
92862,2,15.57,7.785,0,0
92872,3,399.52,133.17333333333332,0,0
92883,57,1779.82,31.224912280701755,0,0
92885,1,24.22,24.22,0,0
92886,2,236.39999999999998,118.19999999999999,0,0
92909,1,62.0,62.0,0,0
92927,2,226.94,113.47,0,0
92954,1,14.93,14.93,0,0
92955,1,50.51,50.51,0,0
92962,1,30.56,30.56,0,0
92979,1,0.77,0.77,0,0
92991,2,14.32,7.16,0,0
92993,4,130.66,32.665,0,0
93030,2,30.54,15.27,0,0
93035,1,107.77,107.77,0,0
93050,1,232.75,232.75,0,0
93058,2,79.93,39.965,0,0
93075,2,90.27,45.135,0,0
93100,1,1.92,1.92,0,0
93106,4,314.89,78.7225,0,0
93128,1,120.7,120.7,0,0
93170,1,21.75,21.75,0,0
93172,1,96.0,96.0,0,0
93208,1,15.73,15.73,0,0
93214,3,69.88,23.293333333333333,0,0
93219,1,20.26,20.26,0,0
93243,2,17.65,8.825,0,0
93262,1,18.89,18.89,0,0
93274,1,14.12,14.12,0,0
93280,2,252.78,126.39,0,0
93292,10,203.89,20.389,0,0
93300,3,58.74,19.580000000000002,0,0
93301,1,22.11,22.11,0,0
93319,1,54.4,54.4,0,0
93320,1,172.8,172.8,0,1
93353,1,76.96,76.96,0,0
93383,1,220.52,220.52,0,0
93386,1,0.34,0.34,0,0
93388,1,537.08,537.08,0,0
93412,2,314.58000000000004,157.29000000000002,0,0
93432,3,28.91,9.636666666666667,0,0
93461,1,12.12,12.12,0,0
93465,2,13.27,6.635,0,0
93466,1,1.66,1.66,0,0
93476,1,127.59,127.59,0,0
93508,7,329.1,47.01428571428572,0,0
93511,2,154.69,77.345,0,0
93533,1,112.39,112.39,0,0
93544,1,69.78,69.78,0,0
93554,9,497.7,55.3,0,0
93574,3,17.99,5.996666666666666,0,0
93583,1,16.76,16.76,0,0
93584,1,17.8,17.8,0,0
93587,4,43.8,10.95,0,0
93616,1,17.34,17.34,0,0
93668,1,130.02,130.02,0,0
93670,5,157.07,31.413999999999998,0,0
93675,6,253.01,42.16833333333333,0,0
93684,3,67.63,22.543333333333333,0,0
93700,3,52.36,17.453333333333333,0,1
93718,1,55.12,55.12,0,0
93745,1,34.12,34.12,0,0
93757,4,62.309999999999995,15.577499999999999,0,0
93766,4,119.55000000000001,29.887500000000003,0,0
93776,1,28.81,28.81,0,0
93812,2,154.06,77.03,0,0
93827,1,19.66,19.66,0,0
93831,2,19.25,9.625,0,0
93850,2,97.61,48.805,0,0
93852,1,5.19,5.19,0,0
93857,1,32.4,32.4,0,0
93873,1,258.05,258.05,0,0
93891,1,97.07,97.07,0,0
93899,2,148.79999999999998,74.39999999999999,0,0
93903,2,42.66,21.33,0,0
93910,1,61.27,61.27,0,0
93914,3,394.49,131.49666666666667,0,0
93927,1,56.68,56.68,0,0
93938,2,35.16,17.58,0,0
93950,4,262.41,65.6025,0,0
93952,1,10.94,10.94,0,0
93997,1,58.77,58.77,0,0
94029,1,5.68,5.68,0,0
94066,1,6.42,6.42,0,0
94073,1,3.63,3.63,0,0
94076,7,193.29,27.61285714285714,0,0
94087,1,31.24,31.24,0,0
94109,2,57.72,28.86,0,0
94123,72,3108.44,43.17277777777778,0,0
94127,1,-193.0,-193.0,1,0
94130,2,93.21000000000001,46.605000000000004,0,0
94141,1,3.61,3.61,0,0
94163,1,57.71,57.71,0,0
94172,1,106.63,106.63,0,0
94203,1,15.06,15.06,0,0
94208,11,258.77,23.524545454545454,0,0
94212,6,749.01,124.835,0,0
94219,1,24.47,24.47,0,0
94220,1,81.79,81.79,0,0
94222,1,115.8,115.8,0,0
94223,1,64.55,64.55,0,0
94226,1,138.62,138.62,0,0
94257,1,23.94,23.94,0,0
94287,1,111.93,111.93,0,0
94298,5,463.78,92.756,0,0
94328,16,501.03,31.314375,0,1
94367,1,196.51,196.51,0,0
94369,3,191.72,63.906666666666666,0,0
94412,1,14.47,14.47,0,0
94434,2,13.129999999999999,6.5649999999999995,0,0
94443,5,177.71999999999997,35.544,0,0
94458,7,102.57000000000001,14.652857142857144,0,0
94503,1,24.43,24.43,0,0
94516,1,31.01,31.01,0,0
94517,1,26.18,26.18,0,0
94549,1,18.78,18.78,0,0
94559,1,90.24,90.24,0,0
94593,1,25.42,25.42,0,0
94594,1,32.49,32.49,0,0
94597,1,7.46,7.46,0,0
94612,1,49.57,49.57,0,0
94624,3,60.120000000000005,20.040000000000003,0,0
94625,14,1065.22,76.08714285714287,0,1
94627,1,50.29,50.29,0,0
94651,3,49.09,16.363333333333333,0,0
94654,1,31.17,31.17,0,0
94671,2,24.81,12.405,0,0
94675,1,35.04,35.04,0,0
94683,1,50.81,50.81,0,0
94694,2,82.93,41.465,0,0
94703,1,134.49,134.49,0,0
94717,3,344.0,114.66666666666667,0,0
94719,1,18.72,18.72,0,0
94739,1,1.68,1.68,0,0
94743,1,217.67,217.67,0,0
94761,2,90.87,45.435,0,0
94790,2,11.129999999999999,5.5649999999999995,0,0
94818,1,14.5,14.5,0,0
94831,3,36.97,12.323333333333332,0,0
94840,1,298.06,298.06,0,0
94842,1,54.14,54.14,0,0
94856,1,35.89,35.89,0,0
94858,2,21.58,10.79,0,0
94864,1,6.05,6.05,0,0
94897,1,74.47,74.47,0,0
94901,1,69.74,69.74,0,0
94930,2,67.04,33.52,0,1
94971,1,27.92,27.92,0,0
94973,7,143.7,20.52857142857143,0,0
94974,10,140.25,14.025,0,0
94983,4,182.93,45.7325,0,1
94989,16,1031.14,64.44625,0,0
94992,3,73.87,24.623333333333335,0,0
95005,1,11.03,11.03,0,0
95006,1,124.81,124.81,0,0
95027,1,100.74,100.74,0,0
95036,4,147.18,36.795,0,0
95041,1,75.67,75.67,0,0
95049,1,44.16,44.16,0,0
95055,1,32.46,32.46,0,0
95070,1,41.48,41.48,0,0
95103,1,21.97,21.97,0,0
95124,1,9.0,9.0,0,0
95142,1,194.53,194.53,0,0
95151,1,89.88,89.88,0,0
95155,3,101.28,33.76,0,0
95169,1,20.59,20.59,0,0
95172,1,28.87,28.87,0,0
95198,1,80.07,80.07,0,0
95221,3,108.34,36.11333333333334,0,0
95284,1,96.88,96.88,0,0
95299,1,11.55,11.55,0,0
95310,4,441.24,110.31,0,0
95311,2,62.04,31.02,0,0
95320,1,-468.0,-468.0,1,0
95333,1,10.83,10.83,0,0
95344,1,134.4,134.4,0,0
95348,1,3.06,3.06,0,0
95355,7,144.73,20.675714285714285,0,0
95365,2,40.2,20.1,0,0
95370,1,18.78,18.78,0,0
95377,2,81.69,40.845,0,0
95407,1,45.67,45.67,0,0
95432,1,43.3,43.3,0,0
95433,1,37.27,37.27,0,0
95452,1,32.61,32.61,0,0
95494,1,14.43,14.43,0,0
95541,1,20.98,20.98,0,0
95545,5,177.16,35.432,0,0
95558,1,52.13,52.13,0,0
95588,2,15.46,7.73,0,0
95602,2,136.13,68.065,0,0
95620,1,229.29,229.29,0,0
95623,1,83.24,83.24,0,0
95638,2,43.93,21.965,0,0
95644,1,165.27,165.27,0,0
95676,1,910.98,910.98,0,0
95687,1,163.54,163.54,0,0
95688,9,310.51,34.50111111111111,0,0
95690,2,154.16,77.08,0,0
95695,1,294.98,294.98,0,0
95726,1,4.51,4.51,0,0
95736,1,21.83,21.83,0,0
95753,1,62.23,62.23,0,0
95757,1,135.23,135.23,0,0
95767,5,285.35,57.07000000000001,0,0
95804,3,21.759999999999998,7.253333333333333,0,0
95813,2,111.66999999999999,55.834999999999994,0,0
95816,1,42.78,42.78,0,0
95836,1,110.42,110.42,0,0
95845,1,42.67,42.67,0,0
95855,20,1106.3899999999999,55.31949999999999,0,0
95857,1,102.18,102.18,0,0
95866,1,142.78,142.78,0,0
95882,1,8.02,8.02,0,0
95898,1,13.86,13.86,0,0
95904,1,29.43,29.43,0,0
95915,3,263.1,87.7,0,0
95932,1,43.3,43.3,0,0
95986,3,265.96,88.65333333333332,0,1
96003,3,44.06,14.686666666666667,0,0
96006,8,740.49,92.56125,0,0
96016,1,46.25,46.25,0,0
96045,1,38.13,38.13,0,0
96049,69,1162.08,16.84173913043478,9,3
96057,3,49.83,16.61,0,0
96058,2,83.12,41.56,0,0
96064,2,25.09,12.545,0,0
96082,1,1.49,1.49,0,0
96090,1,55.35,55.35,0,0
96096,1,244.38,244.38,0,0
96111,3,100.58,33.526666666666664,0,0
96129,1,7.04,7.04,0,0
96135,1,38.27,38.27,0,0
96137,2,20.65,10.325,0,0
96140,1,32.8,32.8,0,0
96177,1,34.95,34.95,0,0
96190,1,10.35,10.35,0,0
96194,1,30.36,30.36,0,0
96199,2,5.27,2.635,0,0
96202,2,51.019999999999996,25.509999999999998,0,0
96246,82,3502.57,42.71426829268293,0,0
96248,1,85.71,85.71,0,0
96270,2,49.790000000000006,24.895000000000003,0,0
96317,1,13.02,13.02,0,0
96343,4,128.25,32.0625,0,0
96349,1,39.76,39.76,0,0
96356,3,207.46,69.15333333333334,0,0
96392,6,132.01,22.001666666666665,0,0
96396,1,9.16,9.16,0,0
96399,1,61.77,61.77,0,0
96405,4,198.51,49.6275,0,0
96416,2,119.58,59.79,0,0
96417,3,69.67,23.223333333333333,0,0
96449,1,10.59,10.59,0,0
96451,1,63.78,63.78,0,0
96455,1,69.37,69.37,0,0
96457,2,107.03999999999999,53.519999999999996,0,0
96475,2,28.79,14.395,0,0
96490,2,39.72,19.86,0,0
96510,4,67.27,16.8175,0,0
96523,1,78.7,78.7,0,0
96528,1,76.7,76.7,0,0
96529,18,2895.15,160.84166666666667,0,0
96542,1,227.7,227.7,0,0
96558,2,175.45,87.725,0,0
96561,2,40.41,20.205,0,0
96598,1,69.42,69.42,0,0
96631,1,90.37,90.37,0,0
96673,1,17.34,17.34,0,0
96688,2,312.94,156.47,0,0
96692,3,28.0,9.333333333333334,0,0
96712,1,35.4,35.4,0,0
96746,1,39.72,39.72,0,0
96759,2,58.980000000000004,29.490000000000002,0,0
96771,1,32.28,32.28,0,0
96774,1,67.8,67.8,0,0
96777,1,82.98,82.98,0,0
96787,1,78.75,78.75,0,0
96795,9,177.64000000000001,19.73777777777778,0,0
96806,4,171.20999999999998,42.802499999999995,0,0
96810,1,199.13,199.13,0,0
96811,2,17.66,8.83,0,0
96814,1,65.68,65.68,0,0
96835,1,53.84,53.84,0,0
96837,1,18.32,18.32,0,0
96863,1,2.29,2.29,0,0
96878,1,3.65,3.65,0,0
96883,2,69.16,34.58,0,1
96912,6,351.3,58.550000000000004,0,0
96916,1,60.31,60.31,0,0
96926,2,261.87,130.935,0,0
96934,3,295.34000000000003,98.44666666666667,0,0
96953,3,18.14,6.046666666666667,0,0
96971,12,444.73,37.060833333333335,0,0
96974,3,109.41999999999999,36.47333333333333,0,0
96996,5,9.08,1.816,0,0
97009,2,155.83,77.915,0,0
97023,1,8.63,8.63,0,0
97027,1,6.69,6.69,0,0
97028,1,44.39,44.39,0,0
97029,4,62.540000000000006,15.635000000000002,0,0
97046,9,245.04,27.226666666666667,0,0
97080,2,171.42000000000002,85.71000000000001,0,0
97098,1,26.77,26.77,0,0
97104,1,66.3,66.3,0,0
97124,1,28.3,28.3,0,0
97125,1,81.52,81.52,0,0
97127,1,28.89,28.89,0,0
97141,1,5.71,5.71,0,0
97144,1,31.15,31.15,0,0
97149,1,11.39,11.39,0,0
97150,1,25.69,25.69,0,0
97180,1,2.22,2.22,0,0
97181,1,39.02,39.02,0,0
97191,4,79.03,19.7575,0,0
97232,1,171.35,171.35,0,0
97235,1,207.4,207.4,0,0
97256,1,199.64,199.64,0,0
97283,1,12.36,12.36,0,0
97287,2,67.0,33.5,0,0
97288,1,34.01,34.01,0,0
97299,2,4.58,2.29,0,0
97302,1,2.0,2.0,0,0
97313,1,381.42,381.42,0,0
97330,1,36.41,36.41,0,0
97333,11,510.22,46.38363636363636,0,1
97337,2,25.220000000000002,12.610000000000001,0,0
97344,1,34.85,34.85,0,0
97356,1,11.11,11.11,0,0
97379,1,24.94,24.94,0,0
97387,1,163.63,163.63,0,0
97414,8,228.12,28.515,0,0
97421,4,203.22,50.805,0,0
97457,1,4.21,4.21,0,0
97462,1,63.64,63.64,0,0
97500,2,16.42,8.21,0,0
97503,1,13.23,13.23,0,0
97512,3,91.36,30.453333333333333,0,0
97524,1,13.02,13.02,0,0
97525,1,42.66,42.66,0,0
97550,1,58.85,58.85,0,0
97570,2,302.1,151.05,0,0
97609,1,74.53,74.53,0,0
97628,1,185.94,185.94,0,0
97639,1,255.78,255.78,0,0
97643,1,9.72,9.72,0,0
97658,5,57.85,11.57,0,0
97665,1,73.07,73.07,0,0
97695,1,16.16,16.16,0,0
97696,1,7.61,7.61,0,0
97703,2,17.54,8.77,0,0
97708,1,54.62,54.62,0,0
97732,2,86.00999999999999,43.004999999999995,0,0
97784,4,233.49,58.3725,0,0
97814,2,19.560000000000002,9.780000000000001,0,0
97844,1,40.98,40.98,0,0
97871,6,49.31,8.218333333333334,0,0
97879,2,331.12,165.56,0,0
97937,1,109.9,109.9,0,0
97941,3,9.21,3.0700000000000003,0,0
97956,8,132.73000000000002,16.591250000000002,0,0
97962,2,82.35,41.175,0,0
97970,1,32.46,32.46,0,0
97974,11,357.41999999999996,32.49272727272727,0,0
97978,3,131.43,43.81,0,0
97979,2,27.490000000000002,13.745000000000001,0,0
97987,1,10.47,10.47,0,0
98002,1,47.9,47.9,0,0
98022,5,221.07,44.214,0,0
98023,5,223.53,44.706,0,0
98049,1,34.43,34.43,0,0
98068,1,24.94,24.94,0,0
98074,2,27.97,13.985,0,0
98105,3,113.09,37.696666666666665,0,0
98123,10,298.65,29.865,0,0
98151,1,26.19,26.19,0,0
98175,3,58.33,19.44333333333333,0,0
98195,1,2.78,2.78,0,0
98214,4,80.98,20.245,0,0
98222,4,116.99,29.2475,0,0
98235,1,7.98,7.98,0,0
98260,1,55.72,55.72,0,0
98271,2,143.89,71.945,0,0
98279,2,75.55,37.775,0,0
98289,2,62.1,31.05,0,0
98305,1,20.82,20.82,0,0
98345,1,1.33,1.33,0,0
98359,1,46.88,46.88,0,0
98372,11,149.63,13.602727272727272,0,0
98374,266,6681.04,25.116691729323307,0,2
98410,1,7.11,7.11,0,0
98423,1,94.36,94.36,0,0
98436,1,51.0,51.0,0,0
98439,1,125.38,125.38,0,0
98463,4,61.56999999999999,15.392499999999998,0,0
98488,4,337.71,84.4275,0,0
98501,1,76.66,76.66,0,0
98524,1,5.47,5.47,0,0
98545,1,85.12,85.12,0,0
98552,6,185.7,30.95,0,0
98553,1,23.33,23.33,0,0
98557,1,101.86,101.86,0,0
98564,1,4.37,4.37,0,0
98587,1,13.19,13.19,0,0
98622,1,134.43,134.43,0,0
98636,1,140.19,140.19,0,0
98648,155,4277.03,27.59374193548387,0,4
98672,3,93.99000000000001,31.330000000000002,0,0
98678,1,68.47,68.47,0,0
98692,8,64.66,8.0825,0,0
